PeopleSoft #,Reference #,"Reference #
(less special characters)",Item Description,Mfg Name,Area,Lev 1,Cart Name,Shelf,UNSPSC Desc (Commodity Code),Status Current,Comments
000000000000580121,5950070,5950070,MESH HERNIA OVAL VENTRIO SEPRA TECHNOLOGY XL 19.6X24.6CM,DAVOL INC,,, ,,13 Surgical mesh or tissue barrier products,Inactive,
000000000000580125,5954610,5954610,MESH HERNIA MONOF PPL OVAL UNCOATED SEPRA TECH 15.2X25.4CM,DAVOL INC,,, ,,13 Surgical mesh or tissue barrier products,Inactive,
000000000000580475,3122-040,3122040,DISCON USE 000000000001325417 CMT BN MD VISC SMARTSET 40G,DEPUY SYNTHES SALES INC,,, ,,05 Surgical bone cements,Inactive,
000000000000580492,706.47,70647,FRCP SERR DSP GRIESHABER REVOLUTION 23GA,ALCON LABORATORIES INC,,, ,,02 Surgical clamps or clips or forceps,Inactive,
000000000000580854,1824-5DC,18245DC,NDL SUT MAYO CATGUT TPR PNT HALF CIRCLE SZ 5 LF STER DISP,MEDLINE INDUSTRIES INC,,, ,,06 Suture needles,Inactive,
000000000000580874,DHVM12,DHVM12,ADH SKIN DERMABOND TOPICAL HI VISC MINI APPL 0.36ML,MEDLINE INDUSTRIES INC,,, ,,05 Medical adhesives or glues for skin closure,Inactive,
000000000000580965,40583,40583,SYS POSITIONING PD W/VISCO 1STEP ARM PROT STD XL PIGAZZI PNK,XODUS MEDICAL,,, ,,15 Ambulation & transfer & positioning aids,Inactive,
000000000000581163,0225-414-000,0225414000,DISCON NON CONTRACTED KT CNSRVTN BLD W/RND PVC DRN CNSTAVC C,3-T MEDICAL SYSTEMS LLC,,, ,,01 Autotransfusion blood or transfer bags,Inactive,
000000000000582432,IAS12-150,IAS12150,DISCON NON CONTRACTED PORT ACS AND OBT 12X150MM,CONMED CORPORATION,,, ,,78 Endoscopic trocars or sheathes or obturators or cannula,Inactive,
000000000000582503,8065149527,8065149527,CANN OPTH TIP SOFT 23GA DISP STER,ALCON LABORATORIES INC,,, ,,04 Ophthalmic irrigation or aspiration supplies,Inactive,
000000000000582613,NON28533B,NON28533B,CAP BOUFFANT PRO SERIES HVYWT,MEDLINE INDUSTRIES INC,,, ,,04 Medical staff bouffant caps,Inactive,
000000000000582881,7180-20,718020,KT METHOD PULL TB FD PEG SFTY 20FR,MEDLINE INDUSTRIES INC,,, ,,09 Gastrostomy feeding tube kits,Inactive,
000000000000587975,8900-4004,89004004,DISCON USE 000000000000435016 ELECT DEFIB STAT-PADZ HVP MULT,ZOLL MEDICAL CORP,,, ,,05 Automated external defibrillator AED accessories,Inactive,
000000000000587981,1201015,1201015,MESH HERNIA RECT PHASIX SEPRA TECHNOLOGY 10X15CM,DAVOL INC,,, ,,13 Surgical mesh or tissue barrier products,Inactive,
000000000000587982,1201520,1201520,MESH HERNIA RECT PHASIX SEPRA TECHNOLOGY 15X20CM,DAVOL INC,,, ,,13 Surgical mesh or tissue barrier products,Inactive,
000000000000588300,301C32,301C32,BLKT KNEE SHLDR COLD THER LRG N/S,MEDLINE INDUSTRIES INC,,, ,,06 Therapeutic heating or cooling blankets or drapes,Inactive,
000000000000588648,01966-07,0196607,DISCON NON CONTRACTED SOL B-STAT INJ USP NACL 0.9% 30ML VI S,MEDLINE INDUSTRIES INC,,, ,,02 Sodium chloride electrolytes,Inactive,
000000000000588972,55025702,55025702,SLING ARM ENV W/PAD ROLYAN SM,PERFORMANCE HEALTH SUPPLY INC,,, ,,01 Arm orthopedic softgoods,Inactive,
000000000000588975,55025704,55025704,SLING ARM ENV W/PAD ROLYAN LG,PERFORMANCE HEALTH SUPPLY INC,,, ,,01 Arm orthopedic softgoods,Inactive,
000000000000589599,470006,470006,DISCON NON CONTRACTED DRVR NDL DA VINCI XI ENDOWRIST LRG 10,INTUITIVE SURGICAL INC,,, ,,07 Surgical robotic needle driver,Inactive,
000000000000589600,470309,470309,DISCON NON CONTRACTED DRVR NDL MEGA SUTURECUT DA VINCI XI EN,INTUITIVE SURGICAL INC,,, ,,07 Surgical robotic needle driver,Inactive,
000000000000589601,470093,470093,DISCON NON CONTRACTED FRCP DA VINCI XI PROGRASP ENDOWRIST 10,INTUITIVE SURGICAL INC,,, ,,04 Surgical robotic grasper & forecep,Inactive,
000000000000589619,TCM1106X3,TCM1106X3,MESH HERNIA MONOF POLY RECT PARIETEX 11X6CM LTWT,MEDLINE INDUSTRIES INC,,, ,,13 Surgical mesh or tissue barrier products,Inactive,
000000000000589759,HARH36,HARH36,SHEARS ADV HEMOSTATSIS HARMONIC ACE PLUS 7 5MMX36CM SGL USE,MEDLINE INDUSTRIES INC,,, ,,58 Endoscopic vessel sealing cutting attachments,Inactive,
000000000000590786,207.918,207918,SCRW BNE CANC 5MM HEAD PTRD SS 8MM THRD 4X18MM,DEPUY SYNTHES SALES INC,,, ,,06 Bone screws or pegs,Inactive,
000000000000590787,207.922,207922,SCRW BNE CANC 5MM HEAD PTRD SS 10MM THRD 4X22MM,DEPUY SYNTHES SALES INC,,, ,,06 Bone screws or pegs,Inactive,
000000000000590788,207.924,207924,SCRW BNE CANC 5MM HEAD PTRD SS 10MM THRD 4X24MM,DEPUY SYNTHES SALES INC,,, ,,06 Bone screws or pegs,Inactive,
000000000000590789,207.926,207926,SCRW BNE CANC 5MM HEAD PTRD SS 12MM THRD 4X26MM,DEPUY SYNTHES SALES INC,,, ,,06 Bone screws or pegs,Inactive,
000000000000591133,41645B,41645B,DISCON OBSOLETE BY MFG STAPLE RELOAD DA VINCI SI ENDOWRIST 4,INTUITIVE SURGICAL INC,,, ,,01 Surgical robotic clip application instrument,Inactive,
000000000000591134,410351,410351,DISCON OBSOLETE BY MFG SEAL DA VINCI SI ENDOWRIST STAPLER CA,INTUITIVE SURGICAL INC,,, ,,12 Surgical robotic trocar or sheath or obturator or cannula,Inactive,
000000000000591136,470205,470205,DISCON NON CONTRACTED FRCP FEN DA VINCI XI ENDOWRIST BPLR CA,INTUITIVE SURGICAL INC,,, ,,04 Surgical robotic grasper & forecep,Inactive,
000000000000591137,41445G,41445G,DISCON OBSOLETE BY MFG STAPLE RELOAD DA VINCI SI ENDOWRIST 4,INTUITIVE SURGICAL INC,,, ,,01 Surgical robotic clip application instrument,Inactive,
000000000000591144,470172,470172,DISCON NON CONTRACTED FRCP DA VINCI XI ENDOWRIST MARYLAND BP,INTUITIVE SURGICAL INC,,, ,,04 Surgical robotic grasper & forecep,Inactive,
000000000000591148,470049,470049,DISCON NON CONTRACTED FRCP DA VINCI XI ENDOWRIST CADIERE 8MM,INTUITIVE SURGICAL INC,,, ,,04 Surgical robotic grasper & forecep,Inactive,
000000000000591630,1202530,1202530,DISCON USE 000000000001920624 MESH INTRA RECT PHASIX ST RESR,DAVOL INC,,, ,,13 Surgical mesh or tissue barrier products,Inactive,
000000000000591979,BR2108-111,BR2108111,BLDE SAW SAG SS LG BN TOOTH OFFSET 75X25MM,PETER BRASSELER HOLDINGS LLC,,, ,,09 Surgical saw blades or access,Inactive,
000000000000592105,207.920,207920,SCRW BNE CANC 5MM HEAD PTRD SS 10MM THRD 4X20MM,DEPUY SYNTHES SALES INC,,, ,,06 Bone screws or pegs,Inactive,
000000000000593191,AM0005,AM0005,APPL ABS HEMOSTATIC ARISTA FLEXITIP XL 38CM,DAVOL INC,,, ,,09 Surgical applicators,Inactive,
000000000000593194,SM0007-USA,SM0007USA,PARTICLE ABS HEMOSTATIC ARISTA 5GR,DAVOL INC,,, ,,04 Collagen hemostatics or microfibrillar collagen,Inactive,
000000000000593375,801402,801402,PATTIE SURG ABS XRAY DETECTABLE 1.27X2.54CM STER DISP LF,INTEGRA LIFESCIENCES SALES LLC,,, ,,12 Gauze sponges,Inactive,
000000000000593754,311250,311250,ALGFT NERVE AVANCE PROCESSED 3-4X50MM,AXOGEN CORPORATION,,, ,,06 Nerve repair graft,Inactive,
000000000000593757,AGX315,AGX315,CONN NERVE AXOGUARD ANIMAL-DERIVED STER DISP,AXOGEN CORPORATION,,, ,,23 Neurological exam products,Inactive,
000000000000593853,390790,390790,DRSG WND ANTIMICR POR SLVR MEPITEL AG 3X4IN LF N/S DISP,MEDLINE INDUSTRIES INC,,, ,,01 Calcium alginate wound packing,Inactive,
000000000000594512,301C35,301C35,BLKT COLD THER KNEE/SHOULDER W/STRAP LF BLU N/S DISP,MEDLINE INDUSTRIES INC,,, ,,06 Therapeutic heating or cooling blankets or drapes,Inactive,
000000000000594672,44678,44678,GOWN SURG BREATHABLE HP AERO CHROME X-LNG XL STER 30/CA,MEDLINE INDUSTRIES INC,,, ,,02 Single-use Surgical gowns,Inactive,
000000000000594799,DSF1833,DSF1833,SHEATH INTRO HYDRO CTD DRYSEAL FLEX 18FR 33CM 6X6.7MM LF,WL GORE & ASSOCIATES INC,,, ,,10 Cardiovascular catheter sheath,Inactive,
000000000000594847,411250,411250,ALGFT HUMAN NERVE AVANVE PROCESSED 4-5X50MM STER,AXOGEN CORPORATION,,, ,,06 Nerve repair graft,Inactive,
000000000000594919,411270,411270,ALGFT NERVE PROCESSED HUMAN AVANCE 4-5X70MM STER,AXOGEN CORPORATION,,, ,,06 Nerve repair graft,Inactive,
000000000000596062,13709801,13709801,CATH 2 BD GW ACCU-VU 0.035IN PIG CRV 5FX70CM 20CM STER,ANGIODYNAMICS INCORPORATED,,, ,,03 Diagnostic or interventional vascular catheter introducer,Inactive,
000000000000596115,1197-60,119760,DISCON OBSOLETE BY MFG BLOCK BITE ENDO W/DENT RIM AND LAT PO,DIVERSATEK HEALTHCARE INC,,, ,,04 Endoscopic bite blocks or straps,Inactive,
000000000000596312,SXPD2B419,SXPD2B419,DISCON OBSOLETE BY MFG SUT SURG PDS STRATAFIX SPIRAL SZ 3-0,MEDLINE INDUSTRIES INC,,, ,,01 Suture,Inactive,
000000000000596475,A1847,A1847,STRIP SKIN CLSR STERI-STRIP REINF ANTIMICROBIAL 0.5X4IN,MEDLINE INDUSTRIES INC,,, ,,05 Medical adhesives or glues for skin closure,Inactive,
000000000000596757,13709805,13709805,CATH 2 BD GW ACCU-VU 0.035IN PIG CRV 4FX100CM 20CM STER,ANGIODYNAMICS INCORPORATED,,, ,,03 Diagnostic or interventional vascular catheter introducer,Inactive,
000000000000597058,SP8401,SP8401,INSR SCSR METZ SNOWDEN-PENCER DBL ACTION 5MMX45CM,STERIS CORPORATION,,, ,,14 Surgical scissors,Inactive,
000000000000599977,7209827,7209827,DISCON NON CONTRACTED KT ENDO 4 JUMPERS TISS TRAP HYST INFLO,COVIDIEN LP,,, ,,02 Endoscopic fluid management systems or accessories,Inactive,
000000000000600916,MSG9475,MSG9475,GLV SURG ORTHO POLYISOPRENE SENSICARE PI SZ 7.5 LF CREAM,MEDLINE INDUSTRIES INC,,, ,,05 Latex Surgical gloves,Inactive,
000000000000600932,6197-9-010,61979010,DISCON USE 000000000001217976 CMT BNE SIMPLEX P ANTIBIO NN,STRYKER SALES CORPORATION,,, ,,05 Surgical bone cements,Inactive,
000000000000600945,8210,8210,RESP PARTICULATE INDUSTRIAL N95 20/BX,MEDLINE INDUSTRIES INC,,, ,,18 Respirators,Inactive,
000000000000601010,1180600777,1180600777,DISCON USE 000000000000518393 SYR SOFTPACK 6ML,MEDLINE INDUSTRIES INC,,, ,,08 Syringes without needles,Inactive,
000000000000780897,H7877001030271BP,H7877001030271BP,ELECT RF ABL PTO STARBURST XLI-E W/TB ST AND BLU PD,ANGIODYNAMICS INCORPORATED,,, ,,43 Electrosurgical or electrocautery accessories or attach,Inactive,
000000000001000008,500501,500501,DISCON OBSOLETE BY MFG DRSG WND SIL ADAPTIC TOUCH,MEDLINE INDUSTRIES INC,,, ,,02 Bandage or dressing trays,Inactive,
000000000001001241,MDS098014,MDS098014,SOL H2O2 4 OZ LF N/S NON DISP,MEDLINE INDUSTRIES INC,,, ,,09 Hydrogen peroxide antiseptics,Inactive,
000000000001001645,H74912154011,H74912154011,GWIRE ANGIO 3CM STR TIP FLP HYDRO CD CHOICE PT 0.014INX300CM,BOSTON SCIENTIFIC CORPORATION & SUBSIDIA,,, ,,04 Vascular imaging guidewire,Inactive,
000000000001002347,NSLX120L,NSLX120L,SEALER TISS BPLR CRV TIP LRG ENSEAL X1 13MM DIA 20MM SHAFT,MEDLINE INDUSTRIES INC,,, ,,58 Endoscopic vessel sealing cutting attachments,Inactive,
000000000001003645,C-2360,C2360,DISCON NON CONTRACTED SYS BANDING GASTRIC ADJ LAP-BAND AP W/,RESHAPE LIFESCIENCES INC,,, ,,01 Surgical band ligator appliers bands related products,Inactive,
000000000001004145,MTM330E,MTM330E,DISCON OBSOLETE BY MFG BG PRESR 3000ML 0-300 MMHG,MERIT MEDICAL SYSTEMS INC,,, ,,04 Intravenous or arterial pressure infusion bags,Inactive,
000000000001004534,LF1837,LF1837,SEALER/DIVIDER BLUNT TIP NANO-COATED 14.5MM 37CMX5MM STER,MEDLINE INDUSTRIES INC,,, ,,58 Endoscopic vessel sealing cutting attachments,Inactive,
000000000001004641,7198D,7198D,DISCON DUE TO STANDARDIZATION PD ABD CURIT 4 SEAL EDG 8X10IN,MEDLINE INDUSTRIES INC,,, ,,11 Gauze bandages,Inactive,
000000000001004924,A60902BH,A60902BH,DISCON USE 000000000001120890 BG SPECMN PLST BIOHAZ ECONO-ZI,MEDLINE INDUSTRIES INC,,, ,,05 Specimen collection or transport bags,Inactive,
000000000001005149,5450-35-500,545035500,CMT BNE HI VISC SMARTSET GHV GM 40G,DEPUY SYNTHES SALES INC,,, ,,05 Surgical bone cements,Inactive,
000000000001007272,FA-0240,FA0240,SCRW BNE CANN TI EXTR 3.5MM OD 24MM LGTH N/S,ACUMED LLC,,, ,,06 Bone screws or pegs,Inactive,
000000000001007273,FA-0260,FA0260,SCRW BNE CANN TI EXTR 3.5MM OD 26MM LGTH N/S,ACUMED LLC,,, ,,06 Bone screws or pegs,Inactive,
000000000001007274,FA-0280,FA0280,SCRW BNE CANN TI EXTR 3.5MM OD 28MM LGTH N/S,ACUMED LLC,,, ,,06 Bone screws or pegs,Inactive,
000000000001007313,FA-0140,FA0140,SCRW BNE CANN TI EXTR 3.5MM OD 14MM LGTH N/S,ACUMED LLC,,, ,,06 Bone screws or pegs,Inactive,
000000000001007319,FA-0200,FA0200,SCRW BNE CANN TI EXTR 3.5MM OD 20MM LGTH N/S,ACUMED LLC,,, ,,06 Bone screws or pegs,Inactive,
000000000001007320,FA-0220,FA0220,SCRW BNE CANN TI EXTR 3.5MM OD 22MM LGTH N/S,ACUMED LLC,,, ,,06 Bone screws or pegs,Inactive,
000000000001008945,OG-3L2,OG3L2,SYS SPLINTING IMMBLZ ORTHO-GLASS PRFRM TECH 3INX15FT LF,MEDLINE INDUSTRIES INC,,, ,,07 Orthopedic splint systems,Inactive,
000000000001009112,G0404-16P01C-1,G040416P01C1,DISCON USE 000000000001223921 SPONGE GZ SURG CTN SITUATE 16-,MEDLINE INDUSTRIES INC,,, ,,06 Laparotomy or x-ray detectable surgical specialty sponge,Inactive,
000000000001009695,15006G/20,15006G20,DISCON USE 000000000002041165 ST ANTIFOG ALC SOL DR CLR STER,KARL STORZ ENDOSCOPY - AMERICA INC,,, ,,37 Fog reduction devices for endoscopes or mirrors,Inactive,
000000000001010435,1505291,1505291,MATRIX HEMOSTATIC 10ML FLOSEAL LTX-FREE STERILE SINGLE-USE,BAXTER HEALTHCARE CORP,,, ,,06 Topical hemostatic agents,Inactive,
000000000001010852,66800955,66800955,DISCON OBSOLETE BY MFG SYS WND THER NEG PRESR PICO CNSTR FRE,MEDLINE INDUSTRIES INC,,, ,,02 Negative pressure wound therapy system or kit,Inactive,
000000000001010853,66800956,66800956,DISCON OBSOLETE BY MFG SYS WND THER NEG PRESR PICO CNSTR,MEDLINE INDUSTRIES INC,,, ,,02 Negative pressure wound therapy system or kit,Inactive,
000000000001011208,1505288WT,1505288WT,DISCON NON CONTRACTED MTRX HEMOSTATIC FLOSEAL FULL PREP NEED,BAXTER HEALTHCARE CORP,,, ,,07 Surgical hemostatic agents,Inactive,
000000000001012396,0601130,0601130,APPL ENDO DUPLOSPRAY MIS W/SNAP LOCK LF 40CM,BAXTER HEALTHCARE CORP,,, ,,61 Tissue glue or systems or applicators or access,Inactive,
000000000001012397,SA3768111,SA3768111,ST APPL ENDO DUPLOSPRAY FLEX TIP W/SNAP LOCK 360 DEG 40CM,BAXTER HEALTHCARE CORP,,, ,,61 Tissue glue or systems or applicators or access,Inactive,
000000000001012599,INS-0382,INS0382,NDL HISTO ANSO ALWAYS-ON TIP TRACKED 19GA,OLYMPUS AMERICA INC,,, ,,25 Endoscopic needles or punches,Inactive,
000000000001012600,INS-0392,INS0392,NDL CYTO ANSO ALWAYS-ON TIP TRACKED 21GA,OLYMPUS AMERICA INC,,, ,,25 Endoscopic needles or punches,Inactive,
000000000001012602,INS-5410,INS5410,NDL NIT ANSO SPIN FLEX 22GA,OLYMPUS AMERICA INC,,, ,,25 Endoscopic needles or punches,Inactive,
000000000001012604,INS-5450,INS5450,NDL NIT EXTENDABLE SPIN XTEND 21GAX4CM,OLYMPUS AMERICA INC,,, ,,25 Endoscopic needles or punches,Inactive,
000000000001012907,1100-50,110050,TAPE VASC RADPQ W/CM MARK VASCUTAPE GLOWN N TELL 30CM 50-CT,LEMAITRE VASCULAR INC,,, ,,06 Surgical measuring tapes,Inactive,
000000000001014837,C-2365,C2365,DISCON NON CONTRACTED SYS LAP BAND LRG W/RAPIDPORT EZ,RESHAPE LIFESCIENCES INC,,, ,,01 Surgical band ligator appliers bands related products,Inactive,
000000000001015141,HARHD36,HARHD36,DISCON NON CONTRACTED SHEARS ULTRASONIC ELCTRSRG HARMONIC 10,MEDLINE INDUSTRIES INC,,, ,,08 Surgical thermal ablation ultrasonic devices,Inactive,
000000000001015257,13664009,13664009,BNDR ELAS ABD HOOK AND LOOP CLSR XL 75-84IN 9IN LF,MEDLINE INDUSTRIES INC,,, ,,02 Abdominal binders,Inactive,
000000000001016445,M002363200211,M002363200211,SIZER GFT ADJ MULTIPACK LRG 24MM-38MM,GETINGE USA SALES LLC,,, ,,04 Surgical sizing instruments or templates,Inactive,
000000000001016587,NON27379A,NON27379A,MASK FACE ANTI FOG FILM STRIP GRN,MEDLINE INDUSTRIES INC,,, ,,28 Antifog surgical masks & tie back masks,Inactive,
000000000001016624,PS1241,PS1241,DISCON USE 000000000001890677 SHIELD SKIN CLSR SURG N/INV ZI,STRYKER SALES CORPORATION,,, ,,05 Medical adhesives or glues for skin closure,Inactive,
000000000001017961,520260,520260,DISCON DUE TO STANDARDIZATION SUT NONABS,COLOPLAST CORP,,, ,,01 Suture,Inactive,
000000000001018902,700-025,700025,GFT BNE PUTTY I-FACTOR PEPTIDE ENHANCED 2.5ML STER SYR,CERAPEDICS INC,,, ,,03 Bone graft extender or substitute,Inactive,
000000000001018903,700-050,700050,GFT BNE PUTTY I-FACTOR PEPTIDE ENHANCED 5ML STER SYR,CERAPEDICS INC,,, ,,03 Bone graft extender or substitute,Inactive,
000000000001019880,T800,T800,UNIT COLD THER COOLJET,MEDLINE INDUSTRIES INC,,, ,,05 Therapeutic heating or cooling units or systems,Inactive,
000000000001021479,8065752437,8065752437,PK OPTH VITREC STR CONSTELLATION TOT 10000CPM 25GA PLUS,ALCON LABORATORIES INC,,, ,,13 Ophthalmic vitrectomy kits,Inactive,
000000000001021662,8065601187,8065601187,SOL OPTH POLYDIMETHYLSILOXANE SILIKON 8.5ML STER DISP,ALCON LABORATORIES INC,,, ,,28 Viscoelastic agent or viscosurgical device,Inactive,
000000000001022871,91101,91101,CATH VENTR BRM IMPREGNATED STD 1.3MM IN DIA 2.5MM OD 23CM,MEDTRONIC USA INC,,, ,,01 Cerebral ventricular drainage catheter or adapter,Inactive,
000000000001025529,AR-2923D-ST,AR2923DST,DRL 2.9MM FOR SHT PUSHLOCK,ARTHREX INC,,, ,,08 Surgical hand drill chuck or key or related accessory,Inactive,
000000000001026397,12673-03,1267303,SYS CLSR FEM ARTERY AND VENOUS ACS SUT MEDIATED PROGLIDE 6FR,ABBOTT VASCULAR INC,,, ,,24 Catheterization procedure site closure device,Inactive,
000000000001027608,ASK-15703-LMDTG,ASK15703LMDTG,DISCON OBSOLETE BY MFG KT CATH CV TRIPLE LUM 7FR 20CM ASK-15,TELEFLEX LLC,,, ,,03 Central venous catheters,Inactive,
000000000001029155,CDC-15703-1A,CDC157031A,DISCON OBSOLETE BY MFG KT CATH CV,MEDLINE INDUSTRIES INC,,, ,,03 Central venous catheters,Inactive,
000000000001029331,005-5-101,0055101,CAUT OPTH FINE TIP LOW TEMP,OLYMPUS AMERICA INC,,, ,,43 Electrosurgical or electrocautery accessories or attach,Inactive,
000000000001029424,GL-704,GL704,DISCON USE 000000000002342063 RETAINER DRSG HAND ARM,MEDLINE INDUSTRIES INC,,, ,,31 Dressing Retainer,Inactive,
000000000001030693,081273382,081273382,DISCON NON CONTRACTED BRACE ORTHO POST OP KNEE IMMOBLZ RANGE,PERFORMANCE HEALTH SUPPLY INC,,, ,,03 Scrotal supports,Inactive,
000000000001030712,100K22,100K22,IMOB KNEE CUTAWAY 19IN ELAS STRAP,MEDLINE INDUSTRIES INC,,, ,,05 Elbow orthopedic softgoods,Inactive,
000000000001030745,TK2,TK2,DISCON NON CONTRACTED KT TOURN VASC SUT SHEATH SNARE UMB TAP,EDWARDS LIFESCIENCES US INC,,, ,,05 Surgical tourniquets or vascular occluders or ligators,Inactive,
000000000001030979,733036,733036,GFT PLEXUS GELWEAVE STR 36MMX30CM,TERUMO MEDICAL CORP,,, ,,06 Vascular graft,Inactive,
000000000001031010,1292.ED05,1292ED05,PICK OPTH MEMB ECKARDT ANG 100 DEG 0.5MM 25GA STER DISP,DUTCH OPHTHALMIC USA INC,,, ,,04 Surgical picks,Inactive,
000000000001031040,12420059,12420059,ALGFT CARTILAGE COSTAL FREEZE DRIED LESS THAN 6CM PK IN,ALLOSOURCE,,, ,,02 Human tissue implants,Inactive,
000000000001031224,2020-100,2020100,DISCON NON CONTRACTED DRN CHEST H2O SEAL OCEAN DUAL COLL MAJ,MEDLINE INDUSTRIES INC,,, ,,01 Pleural cavity drainage units or containers,Inactive,
000000000001031243,DYNJP2002S,DYNJP2002S,GOWN SURG NON REINF XL 47IN BLU,MEDLINE INDUSTRIES INC,,, ,,02 Single-use Surgical gowns,Inactive,
000000000001031244,DYNJP8004,DYNJP8004,DISCON NON CONTRACTED DRAPE EXTR LIMB 90X121IN LF,MEDLINE INDUSTRIES INC,,, ,,01 Adult Surgical drapes,Inactive,
000000000001031251,DYNJP2401,DYNJP2401,GOWN SURG NON REINF LRG 45IN BLU,MEDLINE INDUSTRIES INC,,, ,,02 Single-use Surgical gowns,Inactive,
000000000001031253,DYNJP4220,DYNJP4220,PK PROC CARDV MAX DYNJP4220,MEDLINE INDUSTRIES INC,,, ,,14 Surgical custom or specialty procedure packs,Inactive,
000000000001031257,DYNJP2503,DYNJP2503,GOWN SURG SMS FABRIC 2XL 50IN LF BLU,MEDLINE INDUSTRIES INC,,, ,,02 Single-use Surgical gowns,Inactive,
000000000001031259,705.47,70547,FRCP OPTH HVY MEMB GRIESHABER REVL DSP SERR 25GA SGL USE,ALCON LABORATORIES INC,,, ,,02 Surgical clamps or clips or forceps,Inactive,
000000000001031261,PXX22,PXX22,DISCON OBSOLETE BY MFG SUT SURG ETHBD EXCEL 2-0 17MM 3/8 CIR,MEDLINE INDUSTRIES INC,,, ,,11 Medical staples or reload cartridges for internal use,Inactive,
000000000001031266,MDTBTCX6090,MDTBTCX6090,CVR TBL BCK RESISTAT/XALT 60X90IN,MEDLINE INDUSTRIES INC,,, ,,01 Medical equipment covers,Inactive,
000000000001031388,207.950,207950,SCRW BN CANC SS PTRD 5MM HEAD 20MM THRD LGTH 4X50MM,DEPUY SYNTHES SALES INC,,, ,,06 Bone screws or pegs,Inactive,
000000000001031773,UL400-4,UL4004,DISCON USE 000000000001345554 SYS RETRAC PROSTATE UROLIFT 19,TELEFLEX LLC,,, ,,16 Urological implants or sets,Inactive,
000000000001032032,470405,470405,DISCON NON CONTRACTED INST CAUT FORCE BIPOLOAR ENDOWRIST 45,INTUITIVE SURGICAL INC,,, ,,03 Surgical robotic electrocautery instrument,Inactive,
000000000001035436,89-10224,8910224,PK ARTHRO CHIPRE - PRESENCE ST FRANCIS HOSP,MEDLINE INDUSTRIES INC,,, ,,14 Surgical custom or specialty procedure packs,Inactive,
000000000001036346,480445,480445,DISCON USE 000000000001904071 STAPLER SUREFORM SURG STAPLER,INTUITIVE SURGICAL INC,,, ,,01 Surgical robotic clip application instrument,Inactive,
000000000001036347,48345G,48345G,DISCON USE 000000000001156736 RELOAD SUREFORM SURG STAPLER S,INTUITIVE SURGICAL INC,,, ,,01 Surgical robotic clip application instrument,Inactive,
000000000001036416,48345B,48345B,DISCON USE 000000000001156732 SYS STAPLER RELOAD SURG SUREFO,INTUITIVE SURGICAL INC,,, ,,01 Surgical robotic clip application instrument,Inactive,
000000000001036423,48345W,48345W,DISCON USE 000000000001156742 SYS STAPLER RELOAD SURG SUREFO,INTUITIVE SURGICAL INC,,, ,,01 Surgical robotic clip application instrument,Inactive,
000000000001038712,422301,422301,DRSG WND RECT HYDROFIBER AQUACEL AG ADVANTAGE 1X45CM STER,MEDLINE INDUSTRIES INC,,, ,,04 Bandages or dressings for burn care,Inactive,
000000000001038727,422299,422299,DRSG WND RECT HYDROFIBER AQUACEL AG ADVANTAGE 4X5IN STER,MEDLINE INDUSTRIES INC,,, ,,04 Bandages or dressings for burn care,Inactive,
000000000001039378,TRIEEA31MT,TRIEEA31MT,DISCON USE 000000000001903963 STAPLER ENDO CIRC MED THK TECH,COVIDIEN LP,,, ,,09 Staplers for internal use,Inactive,
000000000001039706,3123SPEA,3123SPEA,DISCON USE 000000000001157475 APPL ENDO SURGICEL 2 IN 1 38CM,JOHNSON & JOHNSON HEALTHCARE SYSTEMS INC,,, ,,02 Endoscopic applicators or elevators,Inactive,
000000000001040690,6197-9-010,61979010,DISCON USE 000000000001217976 CMT BNE SIMPLEX P ANTIBIO NN,STRYKER ORTHOPAEDICS,,, ,,05 Surgical bone cements,Inactive,
